date,健康元,恒瑞医药,华海药业,海正药业,汉商集团,津药药业,退市辅仁,联环药业,华润双鹤,浙江医药,鲁抗医药,复星医药,华北制药,哈药股份,神奇制药,海欣股份,复旦复华,神奇B股,丰原药业,东北制药,海欣Ｂ股,丰原药业,通化金马,金陵药业,普洛药业,景峰医药,丽珠集团,广济药业,中 关 村,华特达因,新华制药,河化股份,亿帆医药,华邦健康,京新药业,新 和 成,海翔药业,永安药业,仙琚制药,亚太药业,力生制药,海普瑞,科伦药业,誉衡药业,千红制药,康芝药业,华仁药业,北陆药业,翰宇药业,常山药业,舒泰神,向日葵,close
2011-09-08,-0.008048289738430636,0.0,-0.003597122302158251,0.013223894208846287,-0.010204081632652962,-0.022312373225152005,-0.00524344569288393,0.11531841652323593,0.0,-0.01851851851851849,0.030360531309297834,-0.0031746031746030523,-0.014056224899598457,-0.01590106007067138,-0.051587301587301626,-0.008805031446540879,-0.01231527093596052,-0.02995720399429369,0.0,-0.007339449541284404,-0.004484304932735439,0.0,-0.013801756587201952,0.01488095238095255,0.004878048780487809,-0.003432494279176135,0.06779661016949157,-0.010701545778834753,-0.012251148545176171,0.007444168734491052,0.004576659038901587,-0.004126547455295615,-0.017077798861480087,-0.015151515151515138,0.011904761904761862,-0.009615384615384692,-0.029850746268656803,-0.0024630541871920597,-0.017316017316017285,-0.0018450184501844769,-0.01710640765439264,-0.012316715542522005,0.004354926510615087,0.009646302250803984,-0.016339869281045805,0.0012578616352201255,-0.006734006734006703,-0.007168458781361964,-0.01363636363636378,-0.03149606299212604,-0.022821576763485507,-0.027459954233409634,-0.009628969700242074
2011-09-13,-0.028397565922920864,-0.02237136465324374,-0.03429602888086647,-0.028802880288028798,-0.01718213058419249,-0.05809128630705396,-0.036144578313252906,-0.06944444444444442,-0.03239740820734349,-0.053701015965166965,-0.05524861878453036,-0.04617834394904463,-0.05804480651731159,-0.039497307001795434,-0.04518828451882839,-0.03934010152284262,-0.007481296758104716,-0.04264705882352948,-0.031088082901554293,-0.020332717190388205,-0.022522522522522515,-0.031088082901554293,0.003816793893129722,0.0029325513196480912,-0.029126213592232997,-0.030998851894374457,-0.3492063492063493,-0.02043269230769229,-0.023255813953488413,-0.028325123152709297,-0.006833712984054552,-0.03176795580110503,-0.01737451737451734,0.01538461538461533,-0.0117647058823529,-0.0744336569579288,-0.015384615384615219,-0.03950617283950608,-0.026431718061673992,-0.02957486136783738,-0.023893805309734395,-0.017220902612826605,-0.0401084010840107,-0.022292993630573354,-0.06644518272425237,-0.03643216080402012,-0.01016949152542379,-0.032490974729241784,-0.034562211981566726,-0.0677506775067751,0.01698513800424628,-0.016470588235294237,-0.02126248262200925
2011-09-14,0.016701461377870652,0.006864988558352492,0.01495327102803734,-0.016682113067655213,0.0017482517482518833,0.01541850220264318,0.0023437499999998668,-0.004975124378109541,0.008184523809523947,0.008435582822085896,0.013645224171540127,0.0016694490818029983,0.023783783783783763,0.0037383177570093906,0.054338299737072715,0.009247027741083214,0.012562814070351758,0.05683563748079856,0.012032085561497263,0.013207547169811429,0.011520737327189057,0.012032085561497263,0.013941698352344822,0.0277777777777779,0.030000000000000027,0.03199052132701441,0.19512195121951215,0.01595092024539868,0.009523809523809712,0.005069708491761693,0.01834862385321112,0.049928673323823114,0.007858546168958647,0.015151515151515138,0.007936507936507908,0.027972027972027913,0.004464285714285587,0.015424164524421524,0.009049773755656076,0.01333333333333342,0.019643396796615198,0.01631419939577028,-0.0016939582156973998,-0.013029315960912058,0.010676156583629748,0.011734028683181297,0.006849315068493178,0.014925373134328401,-0.007159904534606243,0.026162790697674465,0.025052192066805867,0.02392344497607679,0.009627435871250256
2011-09-21,0.004106776180698102,-0.006818181818181834,-0.009208103130755041,0.01932139491046181,0.05235602094240832,0.021691973969631073,0.010911925175370207,0.0,-0.006642066420664228,0.004562737642585635,0.005769230769230749,-0.0050000000000000044,0.015839493136219573,0.03351955307262555,-0.07813798836242725,0.061518324607329866,0.004962779156327368,-0.02325581395348819,0.03302509907529716,-0.05586592178770944,0.02733485193621865,0.03302509907529716,0.012499999999999956,0.06258890469416767,-0.024271844660194275,0.00918484500574035,0.48979591836734704,0.008454106280193274,0.045597484276729494,0.008827238335435084,0.0045045045045044585,0.009510869565217295,0.011695906432748648,-0.004975124378109319,0.027559055118110187,0.11564625850340127,-0.020000000000000018,-0.0037974683544304,0.020179372197309364,0.020676691729323293,0.0029638411381149865,0.020808561236623113,0.009615384615384803,-0.07590759075907594,-0.03873239436619713,-0.02319587628865971,0.0,0.003676470588235281,-0.028846153846153855,-0.031161473087818692,0.016293279022403295,-0.009345794392523366,0.013600000000000056
2011-09-27,-0.03476482617586907,-0.041189931350114395,-0.07249070631970256,-0.057327785483125226,0.04477611940298498,-0.0424628450106157,-0.02775636083269095,-0.05166666666666664,-0.10995542347696885,-0.08705526116578355,-0.05736137667304031,-0.06365159128978226,-0.10706860706860699,-0.07567567567567568,0.019837691614066788,-0.007398273736128114,-0.03703703703703698,0.0014880952380953438,-0.034526854219948944,-0.10453648915187386,-0.039911308203991136,-0.034526854219948944,-0.07160493827160497,0.004016064257028162,-0.1393034825870646,-0.0523321956769055,-0.8356164383561644,-0.03473053892215561,-0.04060150375939853,-0.07125000000000004,-0.015695067264574036,-0.07940780619111709,-0.11175337186897882,-0.07499999999999996,-0.08812260536398464,-0.20731707317073167,-0.07482993197278909,-0.027954256670902122,-0.04175824175824161,-0.044198895027624197,-0.03546099290780147,-0.05707629586488061,-0.05826330532212898,-0.07142857142857129,-0.1062271062271063,-0.06860158311345654,-0.020408163265306145,-0.06593406593406603,-0.051980198019802026,-0.058479532163742576,-0.05811623246492992,-0.07665094339622647,-0.04954231645029883
2011-09-28,-0.004237288135593098,0.0023866348448686736,-0.022044088176352727,-0.0004904364884747991,-0.012698412698412764,-0.008869179600886956,-0.022997620935765184,-0.01405975395430581,-0.058430717863105275,-0.011608623548922115,-0.014198782961460377,-0.023255813953488302,-0.020954598370197863,0.052631578947368585,0.03801945181255517,-0.05341614906832304,-0.02564102564102566,0.011887072808320909,0.038410596026489996,-0.011013215859030812,-0.0161662817551963,0.038410596026489996,-0.030585106382978622,-0.01200000000000001,-0.05780346820809257,-0.03721488595438183,-1.0833333333333333,-0.01488833746898266,-0.025078369905956133,-0.014804845222072593,0.0,-0.01900584795321636,-0.06073752711496749,-0.002702702702702786,-0.037815126050420145,-0.07692307692307698,-0.007352941176470673,-0.005228758169934622,-0.00917431192660556,-0.017341040462427904,-0.011335784313725394,-0.016676961087090825,-0.019631171921475232,0.03461538461538449,0.0,-0.014164305949008416,-0.03819444444444442,-0.015686274509803977,0.02088772845953013,-0.015527950310559091,0.004255319148936065,-0.010217113665389577,-0.014794593769089759
2011-09-29,-0.03404255319148941,-0.014285714285714457,-0.02868852459016391,-0.016683022571148176,-0.02733118971061088,-0.02237136465324374,-0.06087662337662336,-0.05882352941176472,-0.03368794326241131,-0.025167785234899376,-0.04938271604938271,-0.03296703296703296,-0.02378121284185486,-0.02777777777777779,-0.09369676320272569,-0.055118110236220486,-0.03157894736842093,-0.029368575624082238,0.029336734693877542,-0.024498886414254017,-0.018779342723004744,0.029336734693877542,-0.03566529492455417,-0.013495276653171406,-0.09202453987730053,-0.04613466334164584,44.0,-0.041561712846347576,-0.036977491961414755,-0.040983606557377095,-0.05239179954441908,-0.046199701937406745,-0.05542725173210161,-0.05962059620596194,-0.03493449781659397,-0.04166666666666674,-0.041975308641975295,-0.04073587385019717,-0.02314814814814825,-0.06078431372549009,-0.028199566160520773,-0.027010050251256246,-0.004854368932038944,-0.02230483271375472,-0.02868852459016391,-0.04022988505747127,-0.032490974729241784,-0.03585657370517925,0.023017902813299296,-0.04416403785488965,-0.008474576271186418,-0.06322580645161291,-0.02525722257745744
2011-10-10,-0.011013215859030812,0.026570048309178862,0.016877637130801704,-0.008982035928143728,-0.15702479338842978,-0.0022883295194507935,-0.015557476231633505,0.0037878787878786735,-0.0431192660550459,-0.004302925989672857,-0.012987012987013102,0.02651515151515138,0.009744214372715998,0.02285714285714291,-0.09022556390977454,0.004166666666666652,0.013586956521739024,-0.055975794251134636,-0.047087980173482036,0.0022831050228309113,0.0071770334928229484,-0.047087980173482036,-0.028449502133712667,0.010943912448700521,0.020270270270270396,0.027450980392156765,0.4444444444444444,-0.03285151116951379,0.006677796327211993,-0.052706552706552556,0.012019230769230616,0.004687499999999956,0.009779951100244544,0.011527377521613813,-0.02714932126696834,0.004347826086956719,-0.02577319587628868,0.005479452054794498,-0.016587677725118377,-0.02087682672233815,-0.0035076530612244694,0.015493867010974771,0.005487804878048674,-0.011406844106463754,0.00421940928270037,0.0059880239520957446,0.00746268656716409,-0.016528925619834767,-0.030000000000000027,-0.01650165016501648,-0.0064102564102562765,-0.01377410468319551,-0.008219777161542985
2011-10-24,-0.024498886414254017,-0.051764705882352935,0.008298755186721962,0.01812688821752273,-0.056862745098039236,-0.022935779816513846,-0.02546093064091315,-0.007547169811320753,-0.12368168744007657,-0.039757994814174635,-0.028508771929824595,-0.009225092250922495,0.00361881785283491,-0.09869646182495351,-0.01446280991735538,0.029045643153526868,0.04289544235924936,-0.05288461538461542,-0.14434330299089726,-0.10022779043280172,-0.016627078384798155,-0.14434330299089726,-0.024890190336749662,0.0,0.0,-0.09669211195928762,0.5846153846153845,-0.03125000000000011,0.021558872305140975,0.05413533834586448,0.028503562945368266,-0.04510108864696738,-0.18886198547215494,-0.07692307692307676,0.018604651162790642,-0.03896103896103886,-0.007936507936507908,0.005449591280654031,-0.0626506024096386,-0.029850746268656803,0.02079999999999993,-0.05912269548633187,-0.13947847180109152,-0.034615384615384714,-0.10084033613445365,-0.125,-0.011111111111111183,-0.025210084033613467,0.023195876288659933,-0.07046979865771807,0.23010752688172031,-0.09357541899441335,-0.020855046901306906
2011-10-25,0.022831050228310668,0.014888337468982549,-0.008230452674897082,0.0009891196834816984,0.031185031185031242,0.016431924882629234,0.027027027027027195,0.02281368821292773,0.03172866520787743,0.015301530153015275,0.02483069977426644,0.024208566108007368,0.018028846153846256,0.024793388429751984,0.01572327044025168,0.026881720430107503,0.02570694087403602,0.020304568527918843,0.019756838905774954,0.03544303797468351,0.019323671497584627,0.019756838905774954,0.027027027027026973,0.010825439783491264,0.04635761589403975,0.014084507042253502,-0.2524271844660194,0.029453015427769902,0.022727272727272707,0.04564907275320973,0.002309468822170757,0.026058631921824116,0.029850746268656803,-0.0092592592592593,0.05936073059360725,0.03153153153153143,0.016000000000000014,0.020325203252032464,0.03084832904884305,0.024175824175824312,0.031661442006269525,0.020270270270270174,0.06906272022551097,0.019920318725099806,0.04205607476635498,0.03911564625850339,0.022471910112359605,0.034482758620689724,0.030226700251889005,0.04693140794223827,0.0034965034965035446,0.026194144838212585,0.026478204354011714
2011-10-26,0.004464285714285587,0.017114914425427896,0.03734439834024883,0.031126482213438944,0.04233870967741926,0.018475750577367167,0.0,0.009293680297397744,0.028632025450689325,0.01507092198581561,0.01982378854625555,0.0036363636363636598,0.10271546635182993,0.01814516129032251,-0.028895768833849256,0.005235602094240788,0.0025062656641603454,-0.00497512437810943,0.0029806259314457684,0.009779951100244544,0.0,0.0029806259314457684,-0.007309941520467822,-0.03748326639892896,0.10126582278481,0.005555555555555536,-0.11688311688311681,0.0,0.009523809523809712,0.02592087312414737,-0.004608294930875445,-0.004761904761904856,0.02608695652173898,0.0031152647975078995,0.01724137931034475,0.0,0.0,0.01195219123505975,0.012468827930174564,0.010729613733905463,-0.003646308113035457,0.015231788079470121,-0.020435069215557045,0.0234375,0.008968609865470878,0.008183306055646433,0.00366300366300365,0.02083333333333348,0.0024449877750609694,-0.01379310344827589,-0.005226480836237002,0.0,0.009771662179679064
2011-10-27,0.0022222222222221255,0.026442307692307487,-0.016000000000000014,-0.009103977000479269,-0.029013539651837617,0.009070294784580435,-0.0008771929824561431,0.018416206261510304,-0.0010309278350515427,-0.02532751091703045,-0.008639308855291628,0.01630434782608714,-0.017130620985010725,-0.01188118811881178,0.014877789585547418,-0.01041666666666663,0.0024999999999999467,0.0050000000000001155,0.008915304606240682,0.0,-0.0023696682464454666,0.008915304606240682,0.002945508100147265,0.04589707927677322,0.011494252873563315,-0.012430939226519278,0.0,0.0013623978201635634,-0.007861635220125951,0.02393617021276606,0.0,-0.0031897926634768536,-0.016949152542372947,0.0031055900621117516,-0.021186440677966045,-0.008733624454148492,0.002624671916010346,-0.01049868766404205,-0.007389162561576179,0.00424628450106157,0.008234217749313988,-0.003261578604044413,-0.003364737550470953,-0.03435114503816805,0.017777777777777892,0.0,0.0,-0.008163265306122436,0.0,0.0,0.024518388791593626,-0.021021021021021102,0.0004838550409795861
2011-10-31,0.015521064301552201,-0.023419203747072515,0.04471544715447151,0.0009671179883945502,0.01195219123505975,0.01797752808988773,0.06935908691834936,0.0036166365280287938,-0.009287925696594423,0.03136200716845883,0.015250544662309462,0.035650623885917776,0.05773420479302849,0.008016032064128265,0.021989528795811397,0.03552631578947385,0.004987531172069959,0.031509121061359835,0.01178203240058906,0.03147699757869238,0.019002375296912177,0.01178203240058906,0.0190895741556536,-0.013297872340425454,0.017045454545454586,0.00419580419580412,-0.36764705882352944,0.02176870748299331,0.030110935023771823,0.011688311688311748,0.03240740740740744,-0.0015999999999999348,0.04885057471264376,0.015479876160990669,0.06060606060606055,0.0792951541850222,0.03664921465968596,0.049071618037135334,0.05210918114143914,0.019027484143763207,0.000604960677555777,0.0621727748691101,0.06954760297096563,0.007905138339920903,0.004366812227074135,0.038961038961039085,0.021897810218977964,0.028806584362139898,0.024390243902439046,0.04195804195804209,-0.0017094017094017033,0.05521472392638049,0.027378872669489462
2011-11-01,0.0021834061135370675,0.0,0.031128404669260812,0.0028985507246377384,-0.009842519685039353,0.002207505518763808,0.03201970443349755,0.0018018018018017834,0.02604166666666674,-0.0017376194613378804,0.008583690987124415,-0.012048192771084265,0.02471678681771361,0.04373757455268379,0.012295081967213184,-0.01143583227445999,-0.004962779156327701,0.004823151125401992,-0.0029112081513829047,0.0,0.0,-0.0029112081513829047,0.007204610951008661,0.02425876010781658,0.005586592178770999,-0.0069637883008356605,-0.023255813953488413,-0.0013315579227696217,-0.01538461538461533,-0.0025673940949936247,0.0,-0.0032051282051283048,-0.005479452054794498,0.0060975609756097615,0.03673469387755102,-0.01224489795918382,0.06818181818181834,0.11251580278128959,-0.007075471698113289,0.029045643153526868,-0.004232164449818665,-0.008009858287122529,0.03409090909090895,0.04705882352941182,0.0,-0.006249999999999978,0.0071428571428571175,0.020000000000000018,-0.0071428571428572285,0.02348993288590595,-0.039383561643835496,-0.007267441860465129,0.0005571940476303272
2011-11-02,0.015250544662309462,0.043165467625899234,0.04339622641509444,0.019749518304431612,0.011928429423459175,0.01541850220264318,-0.012728719172633296,0.0125899280575541,0.046700507614213294,0.019147084421235805,0.012765957446808418,0.03484320557491283,0.04120603015075375,0.015238095238095273,-0.012145748987854366,0.008997429305912519,0.04488778054862852,0.0,0.008759124087591275,0.023474178403755985,0.002331002331002363,0.008759124087591275,0.017167381974249052,0.025000000000000133,0.0277777777777779,0.0,-0.16666666666666674,0.021333333333333426,0.012499999999999956,0.09523809523809534,0.0067264573991032695,-0.003215434083601254,0.005509641873278293,0.003030303030303161,-0.019685039370078705,0.02066115702479343,0.014184397163120366,0.11022727272727262,0.016627078384798155,0.012096774193548265,0.01608986035215554,0.014285714285714013,0.028693528693528814,0.014981273408239737,0.021739130434782705,0.025157232704402288,0.014184397163120588,0.03529411764705892,0.033573141486810565,0.02622950819672143,0.048128342245989275,0.02196193265007329,0.017916294610709427
2011-11-03,0.023605150214592197,0.025287356321839205,-0.005424954792043413,0.017005196032120917,0.007858546168958647,0.0,0.0016116035455278066,0.00355239786856143,0.0009699321047527132,0.03928266438941064,0.0,0.0,-0.004826254826254761,0.015009380863039379,0.026639344262294973,0.003821656050955413,-0.019093078758949944,-0.0016000000000000458,0.013024602026049159,0.01834862385321112,0.011627906976744207,0.013024602026049159,-0.007032348804500765,0.019255455712451797,0.01621621621621605,0.015427769985974837,-0.4,0.003916449086161844,0.02777777777777768,-0.021151586368977626,0.00445434298440972,0.029032258064516148,0.12328767123287654,0.015105740181268867,0.008032128514056103,0.10931174089068829,0.023310023310023187,0.10542476970317316,0.004672897196261516,0.009960159362550014,-0.0014938751120405769,0.011635027556644362,-0.03204747774480732,0.011070110701107083,0.02127659574468077,0.021472392638036908,-0.0034965034965034336,0.011363636363636243,-0.002320185614849146,-0.009584664536741117,-0.017006802721088343,0.03151862464183375,0.0041974400332021045
