,symbol,net_profit_cagr,north_net_inflow,ps,type,percent,has_follow,tick_size,pb_ttm,float_shares,current,amplitude,pcf,current_year_percent,float_market_capital,north_net_inflow_time,market_capital,dividend_yield,lot_size,roe_ttm,total_percent,percent5m,income_cagr,amount,chg,issue_date_ts,eps,main_net_inflows,volume,volume_ratio,pb,followers,turnover_rate,first_percent,name,pe_ttm,total_shares,limitup_days,codename
4700,SZ301036,-38.04514728314955,,1.563,11,3.33,False,0.01,1.2596,46604973,19.22,3.66,,15.92,895747581.0,,1922000000.0,4.162,100,2.137293334092619,-58.61,0.0,1.9063171440754532,35114580.54,0.62,1627488000000,0.33,1989517.0,1846730.0,1.26,1.26,2023.0,3.96,116.68,双乐股份,58.053,100000000,0,SZ301036 双乐股份
4701,SZ301037,-79.34496997157856,,0.5647,11,0.12,False,0.01,2.0843,28077425,17.16,1.52,,6.78,481808613.0,,1722509818.0,0.315,100,0.5064332578129649,-50.03,0.12,14.275965882875386,6774475.0,0.02,1627574400000,0.04,-151140.0,395700.0,0.63,2.088,1576.0,1.41,109.18,保立佳,413.289,100379360,0,SZ301037 保立佳
4702,SZ301038,,,3.1141,11,-0.73,False,0.01,3.2401,42900000,16.43,3.93,17.9118,11.16,704847000.0,,2819388000.0,1.509,100,4.293068065351683,-19.92,0.0,7.725125936833188,52555990.24,-0.12,1628006400000,0.22,865015.0,3232463.0,1.85,3.241,4760.0,7.53,257.34,深水规院,75.255,171600000,0,SZ301038 深水规院
4703,SZ301039,-2.6199842576624333,,1.1899,11,18.25,False,0.01,2.213,725236525,13.93,18.85,24.3565,74.78,10102544793.0,,28105168000.0,2.154,100,9.149090136155689,-30.34,0.43,0.3319942253291907,854714465.97,2.15,1625673600000,0.55,91131230.0,65548994.0,1.78,2.215,8159.0,9.04,128.88,中集车辆,25.14,2017600000,0,SZ301039 中集车辆
4704,SZ301040,-38.8780278427162,,2.0549,11,0.96,False,0.01,2.2813,69583152,22.06,2.15,15.0517,15.38,1535004333.0,,2206004456.0,0.907,100,0.4914124810598285,-46.6,-0.18,10.36387626201314,21703428.82,0.21,1627920000000,0.05,1199575.0,988200.0,0.77,2.281,5598.0,1.42,238.69,中环海陆,435.164,100000202,0,SZ301040 中环海陆
4705,SZ301041,-8.609953739679831,,3.6871,11,2.02,False,0.01,4.0522,51198768,23.72,3.53,36.2729,23.99,1214434777.0,,2530449600.0,0.308,100,6.74757487876694,-25.62,0.0,9.121822681841763,87655619.17,0.47,1628611200000,0.38,401831.0,3735346.0,0.55,4.055,5630.0,7.3,423.53,金百泽,61.696,106680000,0,SZ301041 金百泽
4706,SZ301042,7.435683505083657,,3.1874,11,-0.33,False,0.01,2.3315,43387000,38.88,4.84,11.6786,21.08,1686886560.0,,2676888000.0,2.572,100,9.423519129632004,-47.95,-0.15,-0.277189026031166,48343771.0,-0.13,1628092800000,1.54,1037624.0,1230970.0,0.6,2.331,2065.0,2.84,56.76,安联锐视,25.328,68850000,0,SZ301042 安联锐视
4707,SZ301043,-16.47989706419255,,3.2079,11,0.4,False,0.01,2.221,18000000,25.16,1.68,,7.25,452880000.0,,1710880000.0,0.318,100,5.46305852298913,-47.38,-0.04,6.930246005996099,5843496.0,0.1,1628611200000,0.6,-47940.0,232600.0,0.79,2.221,2580.0,1.29,51.7,绿岛风,41.619,68000000,0,SZ301043 绿岛风
4708,SZ301045,-16.500248013401418,,2.709,11,-1.06,False,0.01,2.3542,57378536,20.52,4.34,11.896,26.35,1177407559.0,,2116727139.0,0.0,100,6.623804046281149,-58.08,-0.05,5.050081043009125,15375454.0,-0.22,1628784000000,0.54,1015372.0,747000.0,0.6,2.437,1496.0,1.3,149.34,天禄科技,38.025,103154344,0,SZ301045 天禄科技
4709,SZ301046,-27.222683478814645,,12.9982,11,0.42,False,0.01,6.4876,58946900,33.12,2.55,,-4.42,1952321328.0,,4961044800.0,0.0,100,3.368965010453472,-30.14,0.0,-0.1799767778584593,63511606.78,0.14,1629129600000,0.17,-87332.0,1919458.0,0.68,6.481,12237.0,3.26,524.1,能辉科技,189.768,149790000,0,SZ301046 能辉科技
4710,SZ301047,114.04342841093676,,26.711,11,8.72,False,0.01,2.4544,58463410,120.45,11.22,43.6345,20.86,7041917735.0,,15562140000.0,4.369,100,6.802138202179986,-60.77,0.06,41.37113937371921,344003549.78,9.66,1629043200000,3.4,44539000.0,2896218.0,3.89,2.454,27605.0,4.95,68.41,义翘神州,35.404,129200000,0,SZ301047 义翘神州
4711,SZ301048,13.775652829522912,,1.7028,11,2.18,False,0.01,2.5289,133333400,9.85,3.22,,15.61,1313333990.0,,5253333990.0,1.208,100,12.077143560530088,-31.34,-0.1,5.6493237239916505,41882615.0,0.21,1629216000000,0.46,5460445.0,4275800.0,1.51,2.526,5114.0,3.21,335.84,金鹰重工,21.31,533333400,0,SZ301048 金鹰重工
4712,SZ301049,-51.95370265296233,,9.669,11,0.75,False,0.01,2.2412,25684034,21.4,1.27,30.1199,1.57,549638328.0,,2017021348.0,1.168,100,2.464104253698005,-53.94,0.09,-7.731669083269077,7389382.87,0.16,1629734400000,0.24,256641.0,346915.0,0.8,2.241,5503.0,1.35,118.72,超越科技,90.957,94253334,0,SZ301049 超越科技
4713,SZ301050,50.974042023232414,,15.412,11,0.98,False,0.01,5.5263,134160666,76.09,2.1,41.5002,-1.4,10208285076.0,,13257921600.0,0.142,100,12.63247961510469,-49.22,0.0,45.04696711869352,130566051.19,0.74,1629734400000,1.57,-4573863.0,1720140.0,0.81,5.778,12894.0,1.28,365.19,雷电微力,48.413,174240000,0,SZ301050 雷电微力
4714,SZ301051,,,3.5278,11,7.2,False,0.01,2.2327,47016000,73.4,8.08,,54.75,3450974400.0,,5872000000.0,1.362,100,-3.738120146944236,-46.65,0.45,-1.4866115308771688,207579656.48,4.93,1629993600000,-1.27,39913239.0,2880346.0,2.82,2.233,3158.0,6.13,38.69,信濠光电,,80000000,0,SZ301051 信濠光电
4715,SZ301052,-7.705569218390651,,7.9598,11,0.48,False,0.01,5.9855,55094767,50.57,12.86,37.4785,127.18,2786142367.0,,3677511944.0,0.144,100,7.055664933379758,12.7,-0.96,6.332765619575209,550332481.76,0.24,1630252800000,0.56,3410197.0,11222215.0,0.87,6.042,6408.0,20.37,387.67,果麦文化,90.128,72721217,0,SZ301052 果麦文化
4716,SZ301053,9.951475400104435,,3.1188,11,1.36,False,0.01,3.3248,25657173,23.16,2.71,,14.14,594220127.0,,1893387900.0,1.295,100,16.76827976073066,-41.26,0.09,15.088813614158305,8856376.0,0.31,1630425600000,1.1,375738.0,386400.0,0.96,3.323,1687.0,1.51,210.7,远信工业,21.018,81752500,0,SZ301053 远信工业
4717,SZ301055,-10.74370859945849,,2.524,11,0.14,False,0.01,3.3177,58450000,14.58,1.17,17.4998,-4.2,852201000.0,,2274480000.0,3.429,100,8.178360031699752,-49.91,0.48,25.999324853653395,10947715.36,0.02,1630857600000,0.36,-1955726.0,752133.0,0.7,3.321,5600.0,1.29,394.06,张小泉,39.952,156000000,0,SZ301055 张小泉
4718,SZ301056,-1.5097637625948843,,3.4222,11,0.5,False,0.01,2.9438,66696667,8.1,1.12,27.9056,6.44,540243003.0,,2160972003.0,2.469,100,7.856738091038595,-46.51,0.12,9.160661364000466,6820797.17,0.04,1630944000000,0.22,407543.0,844424.0,0.54,2.945,1941.0,1.27,277.1,森赫股份,37.602,266786667,0,SZ301056 森赫股份
4719,SZ301057,-9.5131469987914,,3.2282,11,-0.11,False,0.01,3.1864,44320000,17.93,1.78,93.0728,-10.93,794657600.0,,1986106100.0,0.0,100,6.634133108502994,-32.51,-0.06,-2.111924746529425,5609780.84,-0.02,1631116800000,0.37,-819879.0,313518.0,0.66,3.185,1397.0,0.71,216.19,汇隆新材,48.947,110770000,0,SZ301057 汇隆新材
4720,SZ301058,33.48500957569085,,2.9802,11,0.26,False,0.01,4.4242,203413600,15.48,2.4,44.2191,3.55,3148842528.0,,7930005313.0,0.969,100,10.52205840841838,4.03,0.13,16.97856954853185,92874967.9,0.04,1631116800000,0.36,-705880.0,6019792.0,1.08,4.423,10151.0,2.96,283.1,中粮科工,43.371,512274245,0,SZ301058 中粮科工
4721,SZ301059,4.660077943597218,,11.711,11,-0.14,False,0.01,6.1203,65636351,14.16,3.1,36.7532,46.93,929410730.0,,3273140640.0,1.116,100,11.933620095314396,3.83,-0.21,12.084656692213414,61254041.57,-0.02,1631462400000,0.29,-2503257.0,4316796.0,1.52,5.733,4000.0,6.58,267.12,金三江,49.571,231154000,0,SZ301059 金三江
4722,SZ301060,95.99978908626709,,2.8449,11,-0.43,False,0.01,4.8344,183843692,25.66,5.59,330.0325,30.85,4717429137.0,,10277266220.0,1.169,100,35.11516853276397,41.7,0.16,55.50398864417731,413480563.44,-0.11,1631462400000,1.57,-27030167.0,16072639.0,0.71,5.002,13038.0,8.74,338.13,兰卫医学,16.293,400517000,0,SZ301060 兰卫医学
4723,SZ301061,42.13552536507139,,2.6232,11,-0.03,False,0.01,1.5432,32000000,31.65,1.48,20.6429,10.05,1012800000.0,,4051200000.0,3.949,100,12.584510385404965,-49.38,0.09,6.853409007180944,12847421.4,-0.01,1631462400000,2.49,-315120.0,406760.0,0.46,1.543,3854.0,1.27,18.52,匠心家居,12.703,128000000,0,SZ301061 匠心家居
4724,SZ301062,17.629766814197477,,3.2391,11,-0.11,False,0.01,3.5113,261358324,9.46,3.27,35.4128,21.28,2472449745.0,,3787706428.0,0.634,100,10.87826468136234,-46.57,0.0,22.63693878545112,25310389.58,-0.01,1631548800000,0.28,-1500611.0,2665941.0,0.75,3.517,2797.0,1.02,588.82,上海艾录,33.694,400391800,0,SZ301062 上海艾录
4725,SZ301063,11.955770660336418,,1.9507,11,0.92,False,0.01,2.5313,41013000,29.73,2.58,,-12.61,1219316490.0,,2504455200.0,0.505,100,9.478189099008668,-42.51,-0.17,28.60210504885525,23117120.08,0.27,1632412800000,1.07,3576933.0,776501.0,0.87,2.53,3913.0,1.89,196.44,海锅股份,27.794,84240000,0,SZ301063 海锅股份
4726,SZ301065,-5.226327133547104,,3.0716,11,0.41,False,0.01,1.8364,30292500,32.18,1.93,103.3545,4.55,974812650.0,,2274482400.0,1.088,100,4.99793899768365,-47.87,0.19,11.54969047469232,9062476.0,0.13,1631548800000,0.86,-386353.0,282200.0,0.91,1.837,2608.0,0.93,84.4,本立科技,37.288,70680000,0,SZ301065 本立科技
4727,SZ301066,-36.59918539071511,,4.838,11,7.36,False,0.01,4.2182,72048580,14.73,10.57,404.8994,31.17,1061275583.0,,2774427788.0,0.482,100,2.3767489057697704,-5.78,0.07,-9.358162812357406,163782574.72,1.01,1632240000000,0.08,19831900.0,11379692.0,2.82,4.221,3941.0,15.79,285.5,万事利,177.833,188352192,0,SZ301066 万事利
4728,SZ301067,12.097599287519568,,3.4165,11,0.74,False,0.01,2.7612,30625000,43.44,3.36,26.5247,20.17,1330350000.0,,2346628800.0,0.46,100,8.716299482545733,-44.94,0.16,17.720036697960605,64294417.0,0.32,1632240000000,1.35,1187677.0,1472800.0,1.23,2.762,1678.0,4.81,53.36,显盈科技,32.191,54020000,0,SZ301067 显盈科技
4729,SZ301068,-3.7196170471329504,,3.9267,11,-0.03,False,0.01,3.9972,39646093,37.4,3.21,50.2255,52.28,1482763878.0,,3141600000.0,0.535,100,7.238497596208957,13.3,0.03,21.35288396654185,15423340.5,-0.01,1632758400000,0.66,2172068.0,410302.0,0.77,3.996,1775.0,1.03,158.44,大地海洋,56.854,84000000,0,SZ301068 大地海洋
4730,SZ301069,23.35861815304461,,10.8209,11,-0.15,False,0.01,8.2183,140440000,26.72,1.61,164.353,-3.12,3752556800.0,,11239500800.0,0.936,100,18.56844860364197,-23.15,0.15,19.068226489814965,46233318.86,-0.04,1632672000000,0.57,-365119.0,1724383.0,0.9,8.222,19848.0,1.23,547.97,凯盛新材,46.726,420640000,0,SZ301069 凯盛新材
4731,SZ301070,-18.701652935982672,,7.5571,11,6.98,False,0.01,2.98,35293380,36.63,10.72,39.1984,57.35,1292796509.0,,2364656976.0,1.365,100,4.199878208164931,-32.85,-0.05,1.033988784930684,69608249.61,2.39,1632326400000,0.52,9869331.0,1922447.0,1.78,2.98,2198.0,5.45,70.05,开勒股份,71.027,64555200,0,SZ301070 开勒股份
4732,SZ301071,93.91086253017282,,14.7471,11,0.89,False,0.01,2.5428,73250254,92.24,2.35,40.6764,-22.58,6756603429.0,,13364907444.0,1.084,100,14.812433014016108,-0.21,0.0,59.99372989046454,249022614.31,0.81,1632412800000,3.18,5379407.0,2689404.0,1.05,2.543,25302.0,3.67,1112.42,力量钻石,29.039,144892752,0,SZ301071 力量钻石
4733,SZ301072,-32.375666863393135,,3.49,11,0.74,False,0.01,2.9321,33354800,21.79,1.99,86.9556,6.29,726801092.0,,2289144092.0,0.207,100,2.69604410290464,-12.71,0.05,5.9456672477023575,15394293.18,0.16,1632844800000,0.2,526431.0,705981.0,0.76,2.933,6198.0,2.12,225.2,中捷精工,109.888,105054800,0,SZ301072 中捷精工
4734,SZ301075,-24.20618345450776,,4.9118,11,0.49,False,0.01,2.8364,27423729,26.75,2.93,,-17.29,733584751.0,,2140000000.0,2.336,100,5.450922954863089,-49.81,-0.04,-3.4800120479014263,39059090.0,0.13,1632844800000,0.52,-621017.0,1456600.0,1.57,2.837,4141.0,5.31,64.69,多瑞医药,51.379,80000000,0,SZ301075 多瑞医药
4735,SZ301076,12.858159757013857,,7.2147,11,-0.88,False,0.01,2.7705,69328025,21.35,2.37,21.7334,22.34,1480153334.0,,2872087400.0,2.164,100,10.211296766133458,-24.81,0.0,10.911385931248386,23965307.54,-0.19,1633881600000,0.8,-2205514.0700000003,1119582.0,0.86,2.655,3537.0,1.61,51.29,新瀚新材,26.855,134524000,0,SZ301076 新瀚新材
4736,SZ301077,14.537602314009002,,3.6965,11,0.71,False,0.01,2.2175,42870002,22.59,2.05,33.4281,4.78,968433345.0,,2710800000.0,3.099,100,7.980353055000389,-40.73,-0.04,10.805142471027374,20251207.34,0.16,1632931200000,0.82,-23146.66000000015,890242.0,0.98,2.223,2547.0,2.08,20.08,星华新材,27.62,120000000,0,SZ301077 星华新材
4737,SZ301078,-30.03385737466854,,1.4674,11,-0.68,False,0.01,4.0835,616051292,11.66,1.45,14.2988,-9.96,7183158065.0,,12966438870.0,0.172,100,4.3972733839869,-44.4,0.09,2.0385428504890117,60203775.83,-0.08,1634140800000,0.1,-4480726.0,5175777.0,0.91,4.255,13389.0,0.84,303.81,孩子王,111.165,1112044500,0,SZ301078 孩子王
4738,SZ301079,-4.330644106262782,,5.8197,11,-1.2,False,0.01,4.0286,44898099,22.21,5.12,32.3914,21.3,997186779.0,,1863270948.0,0.45,100,12.84434051721667,-25.66,0.23,-0.7958013581456425,41067974.58,-0.27,1634572800000,0.52,895138.0,1846408.0,2.13,4.031,2763.0,4.11,170.05,邵阳液压,42.646,83893334,0,SZ301079 邵阳液压
4739,SZ301080,177.83935662659405,,19.1059,11,2.03,False,0.01,3.4972,40957027,110.2,6.26,51.7247,7.31,4513464375.0,,8816000000.0,1.361,100,15.3882837394069,-43.7,-0.06,68.20348447750153,125641989.68,2.19,1634486400000,2.73,1186344.0,1125920.0,1.18,3.497,10584.0,2.75,50.06,百普赛斯,40.312,80000000,0,SZ301080 百普赛斯
4740,SZ301081,-0.4638022259756402,,2.6854,11,-0.17,False,0.01,2.1271,70320000,11.92,1.59,,3.29,838214400.0,,2034386400.0,4.195,100,9.243815389469336,-38.23,-0.25,18.04025900062487,5463143.84,-0.02,1634659200000,0.38,-64974.0,458865.0,0.92,2.156,1862.0,0.65,61.39,严牌股份,31.084,170670000,0,SZ301081 严牌股份
4741,SZ301083,13.19567963150594,,4.935,11,0.39,False,0.01,2.9886,52643334,12.92,2.33,30.132,17.03,680151875.0,,2298037338.0,0.271,100,10.873004481363507,-21.53,-0.15,-2.3893108187885703,16981814.33,0.05,1634745600000,0.34,803088.0,1320177.0,0.65,2.991,2248.0,2.51,85.9,百胜智能,37.508,177866667,0,SZ301083 百胜智能
4742,SZ301085,-0.2765543766294787,,2.359,11,0.46,False,0.01,4.2883,31821223,41.37,4.61,31.0008,48.49,1316443996.0,,3309600000.0,3.022,100,12.58184810931018,0.19,-0.05,3.5165379194509683,116640858.13,0.19,1634486400000,0.94,660901.0,2850527.0,0.75,4.287,7794.0,8.96,65.35,亚康股份,44.081,80000000,0,SZ301085 亚康股份
4743,SZ301086,23.381390670341663,,5.6287,11,0.3,False,0.01,2.1388,21664500,67.1,1.93,27.894,17.45,1453687950.0,,4026000000.0,1.937,100,8.649057899166083,-47.36,0.07,17.156681546987794,30427536.68,0.2,1634659200000,2.64,-120021.0,457048.0,0.99,2.139,2299.0,2.11,15.86,鸿富瀚,25.43,60000000,0,SZ301086 鸿富瀚
4744,SZ301087,24.022092030299905,,3.6287,11,0.66,False,0.01,1.8262,87935550,42.74,3.74,45.7913,17.16,3758365407.0,,8910755750.0,2.88,100,9.454318854307262,-30.8,0.0,19.849699600538685,62181617.9,0.28,1635091200000,1.4,-6713574.0,1441130.0,0.93,1.826,12664.0,1.64,-4.43,可孚医疗,30.524,208487500,0,SZ301087 可孚医疗
4745,SZ301088,13.244964429433814,,4.1834,11,-0.29,False,0.01,1.5623,55190592,17.22,1.39,35.61,-0.63,950381994.0,,3926160000.0,1.034,100,10.108883437045767,-42.04,-0.06,12.095648735110686,12195908.44,-0.05,1635350400000,0.7,0.0,709504.0,0.67,1.563,3452.0,1.29,-13.18,戎美股份,24.476,228000000,0,SZ301088 戎美股份
4746,SZ301089,21.253480210300047,,12.887,11,0.27,False,0.01,5.4336,77081050,54.92,3.82,144.0004,-23.72,4233291266.0,,6919920000.0,0.182,100,12.490187667374716,107.31,0.04,12.33255376328426,146281465.52,0.15,1635264000000,0.87,-2098232.0,2639280.0,1.53,5.799,27323.0,3.42,50.81,拓新药业,63.305,126000000,0,SZ301089 拓新药业
4747,SZ301090,31.794427117739566,,0.954,11,0.38,False,0.01,2.3093,221912483,10.55,0.67,13.2418,4.87,2341176696.0,,15607844634.0,0.464,100,15.5153394632149,-27.41,0.0,12.70815521663713,23374621.0,0.04,1635177600000,0.55,-43679.0,2217700.0,0.74,2.309,5558.0,1.0,81.53,华润材料,19.031,1479416553,0,SZ301090 华润材料
4748,SZ301091,12.08809910899693,,5.0804,11,2.64,False,0.01,3.0052,96720000,29.94,5.93,,25.8,2895796800.0,,6227520000.0,0.2,100,7.968861706805083,17.48,0.2,12.049614786654228,305733046.79,0.77,1635436800000,0.77,1234367.5,10314981.0,1.07,3.006,11349.0,10.66,-7.97,深城交,38.832,208000000,0,SZ301091 深城交
4749,SZ301092,31.02362352709292,,5.9299,11,1.37,False,0.01,2.2359,35489859,28.2,1.94,52.5503,4.68,1000814024.0,,3760000019.0,0.426,100,14.619527299301645,-12.1,0.0,15.930584678746415,20580111.53,0.38,1635782400000,1.16,2906548.0,735083.0,0.87,2.236,4451.0,2.07,-0.61,争光股份,24.223,133333334,0,SZ301092 争光股份
4750,SZ301093,-1.955865337456042,,7.7061,11,-0.36,False,0.01,1.8816,96438821,33.24,2.67,25.3923,30.87,3205626410.0,,4513548811.0,2.088,100,7.253943240108701,-34.2,0.0,4.216298817705533,44534498.9,-0.12,1635696000000,0.8,-7827942.0,1333644.0,0.69,1.866,3688.0,1.38,-10.09,华兰股份,41.766,135786667,0,SZ301093 华兰股份
4751,SZ301095,84.9894747225524,,63.639,11,6.13,False,0.01,7.1036,42062073,113.15,8.43,113.7079,27.09,4759323560.0,,22630000000.0,0.354,100,6.896707725527895,-7.25,0.02,75.18275342682226,535121426.93,6.54,1659628800000,0.61,20673737.0,4854935.0,1.51,7.103,10618.0,11.54,155.78,广立微,184.924,200000000,0,SZ301095 广立微
4752,SZ301096,63.5317427514545,,12.51,11,1.52,False,0.01,3.0609,68566667,70.25,5.46,29.2919,2.84,4816808357.0,,7598708357.0,1.139,100,8.089442504369892,-29.2,0.03,57.1812712020392,348821121.65,1.05,1639929600000,1.8,-8251901.0,4879881.0,2.4,3.061,5277.0,7.12,26.98,百诚医药,39.136,108166667,0,SZ301096 百诚医药
4753,SZ301097,24.219986985403708,,8.5052,11,-1.07,False,0.01,2.7259,18347268,57.18,5.22,46.8326,1.24,1049096784.0,,3370610502.0,0.437,100,12.96405851351964,14.94,0.76,7.141089817455448,34633771.96,-0.62,1649260800000,1.85,-2640758.0,602943.0,1.23,2.725,1772.0,3.29,20.93,天益医疗,30.877,58947368,0,SZ301097 天益医疗
4754,SZ301098,-10.851117313519651,,2.1625,11,-0.4,False,0.01,1.6923,71232500,17.36,1.78,,10.29,1236596200.0,,1833216000.0,0.576,100,7.029986674987729,-47.16,0.0,-1.1423822226006353,19402501.99,-0.07,1636646400000,0.61,718794.0,1114797.0,0.93,1.692,2742.0,1.57,175.08,金埔园林,28.552,105600000,0,SZ301098 金埔园林
4755,SZ301099,58.74059805932574,,2.4707,11,2.95,False,0.01,5.5449,28000000,68.03,5.58,,-1.31,1904840000.0,,5442400000.0,0.735,100,16.918550543348783,17.84,0.13,25.39033191121247,275205517.85,1.95,1637510400000,1.93,5558950.0,4049226.0,1.45,5.544,5978.0,14.46,179.9,雅创电子,35.3,80000000,0,SZ301099 雅创电子
4756,SZ301100,-14.780708107148389,,5.5609,11,0.41,False,0.01,2.1028,50000000,21.97,1.05,133.0388,-0.86,1098500000.0,,4394000000.0,4.552,100,5.577751722484432,-55.87,-0.09,7.560699280749761,12876676.25,0.09,1639670400000,0.42,-330720.0,586599.0,0.73,2.102,3135.0,1.17,94.82,风光股份,52.543,200000000,0,SZ301100 风光股份
4757,SZ301101,23.327053156760268,,12.5814,11,-0.53,False,0.01,5.4952,49775400,58.1,2.93,45.5937,-7.81,2891950740.0,,7805235340.0,0.912,100,11.441511941923652,-1.9,0.0,4.939525260688771,33585409.3,-0.31,1639584000000,0.85,692813.0,575584.0,0.54,5.497,7580.0,1.16,149.31,明月镜片,68.07,134341400,0,SZ301101 明月镜片
4758,SZ301102,0.7068625551137186,,12.1449,11,-3.45,False,0.01,2.6542,49059679,37.8,4.19,19.1776,2.86,1854455866.0,,7560000000.0,0.661,100,,-2.27,0.19,12.698834323020812,50069863.68,-1.35,1648396800000,1.06,-2444344.0,1307348.0,1.18,2.654,2027.0,2.66,-14.67,兆讯传媒,35.81,200000000,0,SZ301102 兆讯传媒
4759,SZ301103,-7.801072673596665,,5.1804,11,-0.92,False,0.01,2.3223,83090131,32.43,3.61,27.0815,2.89,2694612948.0,,5124798455.0,1.425,100,3.817885485184557,-16.17,-0.09,10.1751755587695,32831658.33,-0.3,1647878400000,0.39,-3818261.0,1007087.0,0.4,2.323,5706.0,1.21,16.47,何氏眼科,82.352,158026471,0,SZ301103 何氏眼科
4760,SZ301105,0.8680801308953212,,7.0572,11,0.27,False,0.01,2.023,12500000,37.38,1.39,124.452,-2.12,467250000.0,,1869000000.0,,100,,-10.1,0.03,-1.49443666322695,5949883.7,0.1,1672329600000,1.24,261660.0,159394.0,0.7,2.023,481.0,1.28,-5.7,鸿铭股份,30.065,50000000,0,SZ301105 鸿铭股份
4761,SZ301106,4.346702248694756,,3.5544,11,0.72,False,0.01,1.9926,20846667,30.98,1.98,35.0692,14.06,645829744.0,,2248734975.0,1.937,100,11.533780340342286,-44.97,-0.16,11.93213654233276,23257345.19,0.22,1643299200000,1.25,-1015564.0,753537.0,1.05,1.992,1141.0,3.61,15.6,骏成科技,24.775,72586668,0,SZ301106 骏成科技
4762,SZ301107,32.391612449071005,,3.411,11,-0.51,False,0.01,2.3866,18370000,29.07,2.22,26.0167,9.7,534015900.0,,2133738000.0,0.0,100,12.754288202169478,-46.66,-0.1,28.058641887359386,9152475.0,-0.15,1653321600000,1.11,-899618.0,315200.0,0.68,2.387,1377.0,1.72,114.86,瑜欣电子,26.139,73400000,0,SZ301107 瑜欣电子
4763,SZ301108,31.022685110977143,,4.5124,11,0.23,False,0.01,1.7796,34763718,38.65,3.37,11.8549,14.48,1343617701.0,,3138759466.0,1.94,100,13.70638685060285,-56.23,0.1,31.80905644273817,29413410.8,0.09,1638460800000,2.02,316693.0,760416.0,1.29,1.779,3896.0,2.19,44.37,洁雅股份,19.16,81209818,0,SZ301108 洁雅股份
4764,SZ301109,14.23937865177618,,4.3191,11,-0.23,False,0.01,1.4371,98650831,17.01,1.41,8.2515,7.52,1678050635.0,,6974270100.0,1.487,100,13.159550215348697,-16.48,0.0,14.735175784024412,20751954.68,-0.04,1649779200000,1.13,-649431.0,1224266.0,1.04,1.437,2305.0,1.24,-10.17,军信股份,15.029,410010000,0,SZ301109 军信股份
4765,SZ301111,-16.73601079554765,,10.9089,11,0.63,False,0.01,4.3809,70138480,20.71,2.28,177.207,5.56,1452567921.0,,3313600000.0,0.773,100,7.463666038597151,-30.55,0.05,-3.3428159427568604,34728073.28,0.13,1638806400000,0.26,545082.0,1672338.0,1.04,4.378,6185.0,2.38,214.69,粤万年青,78.816,160000000,0,SZ301111 粤万年青
4766,SZ301112,-15.309846446275788,,7.3527,11,3.87,False,0.01,3.2066,25063018,34.36,8.43,,10.52,861165298.0,,3788760376.0,1.056,100,,-40.15,-0.12,-6.047082799159576,142924325.45,1.28,1656432000000,0.5,-4696683.0,4025343.0,2.54,3.205,3316.0,16.06,113.44,信邦智能,68.296,110266600,0,SZ301112 信邦智能
4767,SZ301113,15.556393946728008,,10.6721,11,0.99,False,0.01,2.6294,18484525,26.5,1.3,13.2739,1.61,489839913.0,,1855000000.0,4.906,100,13.527630719029762,-60.05,-0.15,4.636475639706728,8025926.78,0.26,1640102400000,0.9,-55621.0,303412.0,0.74,2.647,2886.0,1.64,113.79,雅艺科技,29.312,70000000,0,SZ301113 雅艺科技
4768,SZ301115,35.668343237708555,,3.8993,11,0.24,False,0.01,1.7653,43097503,25.13,1.0,446.7493,1.21,1083040250.0,,4651186050.0,1.353,100,,-21.83,0.08,16.836639962458566,20500207.05,0.06,1661875200000,1.01,-1392643.0,818300.0,0.85,1.718,1277.0,1.9,-19.62,建科股份,25.002,185085000,0,SZ301115 建科股份
4769,SZ301116,,,0.3759,11,-0.27,False,0.01,3.5996,116500817,14.99,2.0,,-12.29,1746347247.0,,6730204099.0,0.347,100,2.170834617365948,-59.16,-0.07,5.918446463062099,35731863.61,-0.04,1642435200000,0.08,620293.0,2378854.0,0.72,3.603,6126.0,2.04,212.46,益客食品,188.868,448979593,0,SZ301116 益客食品
4770,SZ301117,33.218388628107554,,20.5128,11,-0.71,False,0.01,4.9637,42527993,71.5,2.99,,-9.84,3040751500.0,,6596825950.0,0.559,100,10.90635353399056,10.87,-0.06,35.57180033969214,51137619.88,-0.51,1642348800000,0.91,-3014020.0,716302.0,0.87,5.114,3985.0,1.68,75.19,佳缘科技,78.641,92263300,0,SZ301117 佳缘科技
4771,SZ301118,26.0983691427364,,3.121,11,-0.03,False,0.01,2.2829,52645250,31.6,1.74,16.7016,4.6,1663589900.0,,3370772000.0,1.582,100,14.243598696632038,-32.94,-0.06,21.20750745790305,40925338.18,-0.01,1637164800000,1.89,-2165903.0,1303537.0,0.83,2.283,5502.0,2.48,159.91,恒光股份,16.728,106670000,0,SZ301118 恒光股份
4772,SZ301119,25.03245265851284,,5.4341,11,0.89,False,0.01,2.6798,21000000,28.3,1.18,17.8003,7.36,594300000.0,,2264000000.0,0.265,100,13.285461101996844,-43.14,-0.07,13.351879042185889,8334445.0,0.25,1637510400000,1.09,741660.0,294800.0,0.55,2.68,2557.0,1.4,193.18,正强股份,25.857,80000000,0,SZ301119 正强股份
